33,33,54,51
258,32,53,52
34,32,53,52
34,32,53,51
37,480,53,50
82,32,53,50
34,33,53,51
33,33,53,51
54,35,53,52
195,35,53,50
34,33,53,51
78,32,53,52
417,411,53,54
367,34,53,49
275,32,53,49
33,33,53,51
491,32,53,53
42,33,53,52
